"47","7","7138","193280","dīpa","47,51,74,78"
"47","7","7138","193281","samīpa","84"
"47","8","7139","193284","gaṃdhrapasena","78,97"
"47","8","7139","193286","naresū","47,51,74,78,88,95"
"47","8","7139","193287","so","79"
"47","8","7139","193288","rājā","47,51,74,78,88,95"
"47","8","7139","193289","yaha","47,51,74,79"
"47","8","7139","193290","tākara","36,74,79"
"47","8","7139","193291","desū","47,51,74,78"
"47","9","7140","193295","sunā","47,57,74,80"
"47","9","7140","193296","jo","79"
"47","9","7140","193299","tehu","47,52,74,79"
"47","9","7140","193300","cāhi","80"
"47","9","7140","193301","baṛa","47,51,74,82"
"47","9","7140","193302","tākara","36,74,79"
"47","9","7140","193303","sājū","47,51,74,78"
"47","10","7141","193306","chappana","98"
"47","10","7141","193307","koṭi","98"
"47","10","7141","193308","kaṭaka","33,51,74,78"
"47","10","7141","193309","dara","47,51,74,78"
"47","10","7141","193310","sājā","47,57,74,80"
"47","10","7141","193311","sabai","79"
"47","10","7141","193312","chatrapati","78"
"47","10","7141","193313","auraṁganha","78"
"47","10","7141","193314","rājā","47,51,74,78,88,95"
"47","11","7142","193317","soraha","98"
"47","11","7142","193318","sahasa","98"
"47","11","7142","193319","ghora","47,51,55,78"
"47","11","7142","193320","ghorasārā","33,51,55,78"
"47","11","7142","193321","sāvaṁkarana","33,51,55,78"
"47","11","7142","193322","bālakā","33,51,55,82"
"47","11","7142","193323","tukhārā","47,51,55,78"
"47","12","7143","193326","sāta","98"
"47","12","7143","193327","sahasa","98"
"47","12","7143","193328","hastī","47,51,74,78,88,95"
"47","12","7143","193329","siṃghalī","46,47,74,78"
"47","12","7143","193331","kabilāsa","47,51,74,78"
"47","12","7143","193332","erāpati","47,51,74,78"
"47","12","7143","193333","balī","47,51,74,82"
"47","13","7144","193336","asupatī","47,52,74,78"
"47","13","7144","193337","ka","36,47,74,84"
"47","13","7144","193338","siramaura","47,51,74,78"
"47","13","7144","193339","kahāvā","47,53,57,74,80"
"47","13","7144","193340","gajapati","47,52,74,78"
"47","13","7144","193341","ka","36,47,74,84"
"47","13","7144","193342","āṁkusa","47,74,78"
"47","13","7144","193343","gaja","78"
"47","13","7144","193344","nāvā","14,47,57,74,80"
"47","14","7145","193347","narapatī","47,52,55,78"
"47","14","7145","193348","ka","36,47,74,84"
"47","14","7145","193349","kahāva","47,53,57,74,80"
"47","14","7145","193350","nariṃdū","47,51,74,78"
"47","14","7145","193351","bhuapatī","47,52,55,78"
"47","14","7145","193352","ka","36,47,74,84"
"47","14","7145","193354","dosara","47,51,74,98"
"47","14","7145","193355","iṃdū","47,51,74,78,88,95"
"47","15","7146","193358","aisa","47,51,74,82"
"47","15","7146","193359","cakkavai","47,51,74,78,88,95"
"47","15","7146","193360","rājā","47,51,74,78,88,95"
"47","15","7146","193361","cahūṁ","98"
"47","15","7146","193362","khaṃḍa","47,52,55,78"
"47","15","7146","193363","bhai","57,80"
"47","15","7146","193364","hoi","3,60,74,80"
"47","15","7146","193365","sabai","79"
"47","15","7146","193366","āi","80"
"47","15","7146","193367","sira","47,51,74"
"47","15","7146","193368","nāvahiṃ","3,55,60,80"
"47","15","7146","193369","sarabari","33,74,78,89,96"
"47","15","7146","193370","karai","3,60,74,80,90"
"47","15","7146","193371","na","49,103"
"47","15","7146","193372","koi","51,74,79"
"47","16","7147","193375","jabahi","79"
"47","16","7147","193376","dīpa","47,51,74,78"
"47","16","7147","193377","niarāvā","47,57,74,80"
"47","16","7147","193378","jāī","80"
"47","16","7147","193380","kabilāsa","47,51,74,78,88,95"
"47","16","7147","193381","niara","83"
"47","16","7147","193382","bhā","80"
"47","16","7147","193383","āī","57,80"
"47","17","7148","193386","ghana","82"
"47","17","7148","193387","aṁbarāuṁ","78"
"47","17","7148","193388","lāga","47,55,57,80,90"
"47","17","7148","193389","cahūṁ","98"
"47","17","7148","193390","pāsā","47,52,74"
"47","17","7148","193391","uṭhai","80"
"47","17","7148","193392","puhumi","33,51,74,78"
"47","17","7148","193393","huti","4,84"
"47","17","7148","193394","lāga","47,55,57,80,90"
"47","17","7148","193395","akāsā","47,51,74,78"
"47","18","7149","193398","<dev>tarivara","47,51,55,78,88,96,97"
"47","18","7149","193399","sabai","79"
"47","18","7149","193400","malaigiri","78"
"47","18","7149","193401","lāe","47,55,57,80,90"
"47","18","7149","193402","bhai","33,57,74,80,90"
"47","18","7149","193403","jaga","47,52,74,78"
"47","18","7149","193404","chāṁha","33,51,74,78,88,95"
"47","18","7149","193405","raini","33,51,74,78,88,95"
"47","18","7149","193406","hoi","80"
"47","18","7149","193407","chāe","47,55,57,80,90"
"47","19","7150","193410","malai","47,51,74,78"
"47","19","7150","193411","samīra","47,51,74,78"
"47","19","7150","193412","sohāī","33,74,82"
"47","19","7150","193413","chāhāṁ","33,52,74,78"
"47","19","7150","193414","jeṭha","47,51,74,78"
"47","19","7150","193415","jād̤a","47,51,74,78"
"47","19","7150","193416","lāgai","3,60,74,80"
"47","19","7150","193417","tehi","52,79"
"47","19","7150","193418","māhāṁ","46,84"
"47","20","7151","193421","ohī","52,74,79"
"47","20","7151","193422","chāṁha","33,52,74,78"
"47","20","7151","193423","raini","33,51,74,78,88,95"
"47","20","7151","193424","hoi","80"
"47","20","7151","193425","āvai","3,60,74,80,90"
"47","20","7151","193426","hariara","47,51,74,82"
"47","20","7151","193427","sabai","79"
"47","20","7151","193428","akāsa","47,51,74,78,88"
"47","20","7151","193429","dikhāvai","3,60,74,80,90"
"47","21","7152","193432","paṃthika","47,51,74,78,88,91"
"47","21","7152","193433","jauṃ","102"
"47","21","7152","193434","pahuṁcai","3,60,74,80,90"
"47","21","7152","193435","sahi","80"
"47","21","7152","193436","ghāmū","47,51,74,78"
"47","21","7152","193437","dukha","47,51,74,78"
"47","21","7152","193438","bisarai","3,60,74,80"
"47","21","7152","193439","sukha","47,74,78"
"47","21","7152","193440","hoi","80"
"47","21","7152","193441","bisarāmū","47,51,74,78"
"47","22","7153","193444","jinha","52,74,79,87,91"
"47","22","7153","193445","vaha","51,74,79"
"47","22","7153","193446","pāī","33,57,74,80,90"
"47","22","7153","193447","chāṁha","33,51,74,78,89,96"
"47","22","7153","193448","anūpā","33,51,74,82,89,96"
"47","22","7153","193449","bahuri","83"
"47","22","7153","193450","na","49,103"
"47","22","7153","193451","āi","80"
"47","22","7153","193452","sahī","33,57,74,80"
"47","22","7153","193453","yaha","47,51,74,79"
"47","22","7153","193454","dhūpā","33,51,74,78"
"47","23","7154","193457","asa","47,51,74,79"
"47","23","7154","193458","aṁbarāuṁ","47,51,74,78,89,96"
"47","23","7154","193459","saghana","47,51,55,82"
"47","23","7154","193460","ghana","83"
"47","23","7154","193461","barani","80"
"47","23","7154","193462","na","49,103"
"47","23","7154","193463","pārauṃ","1,73,74,80,90"
"47","23","7154","193464","aṃta","47,51,74"
"47","23","7154","193465","phūlai","3,60,74,80,90"
"47","23","7154","193466","pharai","3,60,74,80,90"
"47","23","7154","193467","chahūṁ","98"
"47","23","7154","193468","ritu","78"
"47","23","7154","193469","jānahu","102"
"47","23","7154","193470","sadā","83"
"47","23","7154","193471","basaṃta","47,51,74,78,88,95"
"47","24","7155","193474","phare","47,55,57,82"
"47","24","7155","193475","āṁba","47,51,55,78,88,95"
"47","24","7155","193477","saghana","47,51,55,82"
"47","24","7155","193478","suhāe","47,55,57,80,90"
"47","24","7155","193479","au","102"
"47","24","7155","193480","jasa","102"
"47","24","7155","193481","phare","47,55,57,80"
"47","24","7155","193482","adhika","83"
"47","24","7155","193483","sira","47,51,55,78,88,95"
"47","24","7155","193484","nāe","47,55,57,80,90"
"47","25","7156","193487","kaṭahara","47,51,74,78,88"
"47","25","7156","193488","ḍāra","47,51,74,78,88"
"47","25","7156","193489","pīṃḍa","47,51,74,78"
"47","25","7156","193490","soṃ","84"
"47","25","7156","193491","pāke","47,55,57,80,90"
"47","25","7156","193492","baṛahara","47,51,55,78,88"
"47","25","7156","193493","sou","79,100"
"47","25","7156","193494","anūpa","47,51,55,82"
"47","25","7156","193496","tāke","47,55,57,80,90"
"47","26","7157","193499","khiranī","33,51,74,78,88,95"
"47","26","7157","193500","pāki","80"
"47","26","7157","193501","khāṁḍa","33,51,74,78"
"47","26","7157","193502","asi","33,79"
"47","26","7157","193503","mīṭhī","33,51,74,82"
"47","26","7157","193504","jāṁbu","47,51,74,78"
"47","26","7157","193505","jo","79"
"47","26","7157","193506","pāki","80"
"47","26","7157","193507","bhaṁvara","47,51,74,78"
"47","26","7157","193508","asi","33,79"
"47","26","7157","193509","ḍīṭhī","33,57,74,80,90"
"47","27","7158","193512","nariara","47,55,57,78,88,91"
"47","27","7158","193513","phare","47,55,57,80,90"
"47","27","7158","193514","pharī","33,55,57,80,90"
"47","27","7158","193515","khurahurī","33,51,74,78,88,91"
"47","27","7158","193516","phurī","33,51,74,82"
"47","27","7158","193517","jānu","102"
"47","27","7158","193518","iṃdrāsana purī","33,51,74,78"
"47","28","7159","193522","puni","83"
"47","28","7159","193523","mahu","47,51,74,78,88,95"
"47","28","7159","193524","cuvai","3,60,74,80,90"
"47","28","7159","193525","so","79"
"47","28","7159","193526","adhika","83"
"47","28","7159","193527","miṭhāsū","47,51,74,82"
"47","28","7159","193528","madhu","47,51,74,78"
"47","28","7159","193529","jasa","102"
"47","28","7159","193530","mīṭha","47,51,74,82"
"47","28","7159","193531","puhupa","47,51,74,78"
"47","28","7159","193532","jasa","102"
"47","28","7159","193533","bāsū","47,51,74,78"
"47","29","7160","193536","aura","102"
"47","29","7160","193537","khajahajā","47,51,55,78"
"47","29","7160","193538","āva","3,60,74,80,90"
"47","29","7160","193539","na","49,103"
"47","29","7160","193540","nāūṁ","47,51,74,78,88,94"
"47","29","7160","193541","dekhā","47,55,57,80,90"
"47","29","7160","193542","saba","82"
"47","29","7160","193544","aṁbarāūṁ","47,52,74,78,88,96"
"47","30","7161","193547","<dev>lāga","80,90"
"47","30","7161","193548","sabai","79"
"47","30","7161","193549","jasa","102"
"47","30","7161","193550","aṃbrita","47,51,74,78"
"47","30","7161","193551","sākhā","33,51,55,78"
"47","30","7161","193552","rahai","3,60,74,80,90"
"47","30","7161","193553","lobhāi","3,60,74,80,90"
"47","30","7161","193554","soi","51,79,87,91"
"47","30","7161","193555","joi","51,79,87,91"
"47","30","7161","193556","cākhā","47,57,74,80,90"
"47","31","7162","193559","guā","47,51,74,78,87,91"
"47","31","7162","193560","supārī","47,51,74,78,87,91"
"47","31","7162","193561","jāyaphara","47,51,74,78,87,91"
"47","31","7162","193562","saba","82"
"47","31","7162","193563","phara","47,51,55,78,88,96"
"47","31","7162","193564","phare","47,55,57,80,90"
"47","31","7162","193565","apūri","80"
"47","31","7162","193566","āsa-pāsa","83"
"47","31","7162","193568","ghani","33,51,74,83,88,95"
"47","31","7162","193569","iṁbalī","33,51,55,83,88,95"
"47","31","7162","193570","au","102"
"47","31","7162","193571","ghana","47,51,55,83,88,95"
"47","31","7162","193572","tāra","47,51,55,78,88,95"
"47","31","7162","193573","khajūri","47,51,55,78,88,95"
"47","32","7163","193576","basahiṃ","3,55,60,80,90"
"47","32","7163","193577","paṃkhi","47,51,55,78,87,91"
"47","32","7163","193578","bolahiṃ","3,55,60,80,90"
"47","32","7163","193580","bhāṣā","33,51,55,78,89,94"
"47","32","7163","193581","karahiṃ","3,55,60,80,90"
"47","32","7163","193582","hulāsa","47,51,74,78"
"47","32","7163","193583","dekhi","80"
"47","32","7163","193584","kai","79"
"47","32","7163","193585","sākhā","33,51,55,78,89,94"
"47","33","7164","193588","<dev>bhora","47,52,74,78"
"47","33","7164","193589","hota","60,65,80"
"47","33","7164","193590","bāsahiṃ","3,55,60,80,90"
"47","33","7164","193591","cuhacuhī","33,51,55,78,87,91"
"47","33","7164","193592","bolahiṃ","3,55,60,80,90"
"47","33","7164","193593","pāṁḍuka","47,51,55,78,87"
"47","33","7164","193594","ekai","98"
"47","33","7164","193595","tuhīṃ","47,51,74,89"
"47","34","7165","193598","sārau","47,51,74,78,87,91"
"47","34","7165","193599","suvā","47,51,74,78,87,91"
"47","34","7165","193600","so","79"
"47","34","7165","193601","rahacaha","47,51,74,78,89"
"47","34","7165","193602","karahīṃ","3,55,60,80,90"
"47","34","7165","193603","girahiṃ","3,55,60,80,90"
"47","34","7165","193604","parevā","47,51,55,78,88,91"
"47","34","7165","193605","au","102"
"47","34","7165","193606","karabarahīṃ","3,55,60,80,90"
"47","35","7166","193611","lāgai","3,60,74,80,90"
"47","35","7166","193612","karaiṃ","41,52,80"
"47","35","7166","193613","papīhā","47,51,74,78,87,91"
"47","35","7166","193616","kaha","80"
"47","35","7166","193617","guḍurū","47,51,74,78,87,91"
"47","35","7166","193618","khīhā","47,57,74"
"47","36","7167","193623","koila","47,51,74,78,87,91"
"47","36","7167","193624","kari","80"
"47","36","7167","193625","rākhā","47,57,74,80,90"
"47","36","7167","193626","au","102"
"47","36","7167","193627","bhiṃgarāja","47,51,74,78,87,91"
"47","36","7167","193628","bola","3,60,74,80,90"
"47","36","7167","193629","bahu","83"
"47","36","7167","193630","bhāṣā","33,51,55,78,89,94"
"47","37","7168","193635","kai","33,36,84"
"47","37","7168","193636","mahari","47,51,74,78,87,91"
"47","37","7168","193637","pukārā","33,74,78,89,104"
"47","37","7168","193638","hārila","47,51,74,78,87,91"
"47","37","7168","193639","binavai","3,60,74,80,90"
"47","37","7168","193640","āpani","33,51,74,79"
"47","37","7168","193641","hārā","33,51,74,78,89,96"
"47","38","7169","193644","kuhakahiṃ","3,55,60,80,90"
"47","38","7169","193645","mora","47,51,55,78,87,91"
"47","38","7169","193646","sohāvana","82"
"47","38","7169","193647","lāgā","47,57,74,80,90"
"47","38","7169","193648","hoi","3,60,74,80"
"47","38","7169","193649","korāhara","47,51,74,78,88,95"
"47","38","7169","193650","bolahiṃ","3,55,60,80,90"
"47","38","7169","193651","kāgā","47,51,55,78,87,91"
"47","39","7170","193655","paṃkhi","47,51,55,78,88,96"
"47","39","7170","193656","kahe","47,55,57,80,90"
"47","39","7170","193657","saba","82"
"47","39","7170","193658","baiṭhe","47,55,57,80,90"
"47","39","7170","193659","bhari","82"
"47","39","7170","193660","aṁbarāuṁ","47,51,74,78,89,96"
"47","39","7170","193661","āpani","33,51,74,79"
"47","39","7170","193662","āpani","33,51,74,79"
"47","39","7170","193663","bhāṣā","33,51,55,78,89,94"
"47","39","7170","193664","lehiṃ","3,55,60,80,90"
"47","39","7170","193665","daia","47,51,74,78,87,91"
"47","39","7170","193666","kara","84"
"47","39","7170","193667","nāuṁ","47,51,74,78,88,94"
"47","40","7171","193670","paiga","47,51,74,78"
"47","40","7171","193671","paiga","47,51,74,78"
"47","40","7171","193672","para","84"
"47","40","7171","193673","kuāṁ","33,51,74,78,88,95"
"47","40","7171","193674","bāvarī","33,51,74,78,88,95"
"47","40","7171","193675","sājī","33,51,57,80"
"47","40","7171","193676","baiṭhaka","33,51,55,78,88,95"
"47","40","7171","193677","au","102"
"47","40","7171","193678","pāṁvarīṃ","33,51,55,78,88,95"
"47","41","7172","193681","aurū","102"
"47","41","7172","193682","kuṃḍa","47,51,55,78"
"47","41","7172","193683","bahu","83"
"47","41","7172","193684","ṭhāṁvahi","47,52,74,78"
"47","41","7172","193685","ṭhāṁū","47,51,74,78"
"47","41","7172","193686","saba","82"
"47","41","7172","193687","tīratha","47,51,74,78"
"47","41","7172","193688","au","102"
"47","41","7172","193689","tinha","52,55,79"
"47","41","7172","193690","ke","36,47,74,84"
"47","41","7172","193691","nāūṁ","47,51,74,78"
"47","42","7173","193694","maṛha","47,51,55,78,88,95"
"47","42","7173","193695","maṃḍapa","47,51,55,78,88,95"
"47","42","7173","193696","cahuṁ","98"
"47","42","7173","193697","pāsa","47,52,74,78"
"47","42","7173","193698","saṁvāre","47,55,57,80,90"
"47","42","7173","193700","japā tapā","47,51,55,78,87,91"
"47","42","7173","193701","saba","82"
"47","42","7173","193703","māre","47,55,57,80,90"
"47","43","7174","193706","koī","51,74,79,88"
"47","43","7174","193707","rikhesvara","47,51,74,78,88,95"
"47","43","7174","193708","koi","51,74,79,88,95"
"47","43","7174","193709","sanyāsī","47,51,74,78,88,95"
"47","43","7174","193710","koi","51,74,79,88,95"
"47","43","7174","193711","rāmajana","47,51,74,78,88,95"
"47","43","7174","193712","koi","51,74,79,88,95"
"47","43","7174","193713","masavāsī","47,51,74,78,88,95"
"47","44","7175","193716","koī","51,74,79,88,95"
"47","44","7175","193717","brahmacarja","47,51,74,78"
"47","44","7175","193718","paṁtha","47,51,74,78"
"47","44","7175","193719","lāge","47,55,57,80,90"
"47","44","7175","193720","koi","51,74,79,88,95"
"47","44","7175","193721","digaṃbara","47,51,74"
"47","44","7175","193722","āchahiṃ","3,55,60,80,90"
"47","44","7175","193723","nāṁge","47,51,55"
"47","45","7176","193726","koi","51,74,79,88,95"
"47","45","7176","193727","sarasutī","47,51,74,78,88,95"
"47","45","7176","193728","siddha","47,51,74,82,88,95"
"47","45","7176","193729","koi","51,74,79,88,95"
"47","45","7176","193730","jogī","47,51,74,78,88,95"
"47","45","7176","193731","koi","51,74,79,88,95"
"47","45","7176","193732","nirāsa","82"
"47","45","7176","193733","paṁtha","47,51,74,78"
"47","45","7176","193734","baiṭha","47,57,74,80,90"
"47","46","7177","193738","koi","51,74,79,88,95"
"47","46","7177","193739","mahesura","47,51,74,78,88,95"
"47","46","7177","193740","jaṃgama","47,51,74,78,88,95"
"47","46","7177","193741","jatī","47,51,74,78,88,95"
"47","46","7177","193742","koi","51,74,79,88,95"
"47","46","7177","193743","eka","51,98"
"47","46","7177","193744","parakhai","3,60,74,80,90"
"47","46","7177","193745","debī","33,51,74,78"
"47","46","7177","196685","satī","33,51,74,78"
"47","47","7178","193749","sevarā","47,51,74,78,88,95"
"47","47","7178","193750","khevarā","47,51,74,78,88,95"
"47","47","7178","193751","bānaparastī","47,51,74,78,88,95"
"47","47","7178","193752","sidha","47,51,74,78,88,95"
"47","47","7178","193753","sādhaka","47,51,74,78,88,95"
"47","47","7178","193754","avadhūta","47,51,74,78,88,95"
"47","47","7178","193755","āsana","47,74,78"
"47","47","7178","193756","māri","80"
"47","47","7178","193757","baiṭha","47,55,57,80,90"
"47","47","7178","193758","saba","82"
"47","47","7178","193759","jāri","80"
"47","48","7179","193764","mānasarodaka","47,51,74,78,89,94"
"47","48","7179","193765","dekhia","37,80,105"
"47","48","7179","193766","kāhā","79"
"47","48","7179","193767","bharā","47,51,74,82"
"47","48","7179","193768","samuṁda","47,51,74,78"
"47","48","7179","193769","asa","47,51,74,79"
"47","48","7179","193771","avagāhā","47,51,74,82"
"47","49","7180","193774","pāni","47,51,74,78,88,95"
"47","49","7180","193775","moti","33,51,74,78"
"47","49","7180","193776","asa","47,51,74,79"
"47","49","7180","193777","niramara","82"
"47","49","7180","193778","tāsū","79"
"47","49","7180","193779","aṃbrita","47,51,74,78"
"47","49","7180","193780","bāni","33,51,74,78,88,95"
"47","49","7180","193781","kapūra","47,51,74,78"
"47","49","7180","193782","subāsū","47,51,74,78,88,95"
"47","50","7181","193786","dīpa","47,51,74,78"
"47","50","7181","193787","kai","79"
"47","50","7181","193788","silā","33,51,55,78,89,96"
"47","50","7181","193789","anāī","80"
"47","50","7181","193790","bāṁdhā","47,55,57,80,90"
"47","50","7181","193791","saravara","47,51,74,78,89,96"
"47","50","7181","193792","ghāta","47,51,55,78,89,96"
"47","50","7181","193793","banāī","80"
"47","51","7182","193797","sīṛhī","33,51,55,78,88,95"
"47","51","7182","193798","bhaīṃ","33,55,57,80,90"
"47","51","7182","193800","utarahiṃ","3,55,60,80,90"
"47","51","7182","193801","caṛhahiṃ","3,55,60,80,90"
"47","51","7182","193802","loga","78,88,91"
"47","51","7182","193803","cahuṁ","98"
"47","51","7182","193804","pherī","80"
"47","52","7183","193807","phūlā","47,51,55,78,88,95"
"47","52","7183","193808","kaṁvala","47,51,55,78,88,95"
"47","52","7183","193809","rahā","47,57,74,80,90"
"47","52","7183","193810","hoi","3,60,74,80,90"
"47","52","7183","193811","rātā","47,51,55,82"
"47","52","7183","193812","sahasa","98"
"47","52","7183","193813","sahasa","98"
"47","52","7183","193814","paṃkhurinha","33,52,55,78"
"47","52","7183","193815","kara","36,84"
"47","52","7183","193816","chātā","47,55,60,65,81"
"47","53","7184","193819","ulathahiṃ","3,55,60,80,90"
"47","53","7184","193820","sīpa","33,51,55,78,88,91"
"47","53","7184","193821","moṃti","33,51,55,78,88,91"
"47","53","7184","193822","utarāhīṃ","3,55,60,80,90"
"47","53","7184","193823","cugahiṃ","3,55,60,80,90"
"47","53","7184","193824","haṃsa","47,51,74,78,88,91"
"47","53","7184","193825","au","102"
"47","53","7184","193826","keli","33,51,74,78"
"47","53","7184","193827","karāhīṃ","3,55,60,80,90"
"47","54","7185","193830","kanaka","47,51,55,82,88,91"
"47","54","7185","193831","paṃkhi","47,51,55,78,88,91"
"47","54","7185","193832","pairahiṃ","3,55,60,80,90"
"47","54","7185","193834","lone","47,51,55,82"
"47","54","7185","193835","jānahu","102"
"47","54","7185","193836","citra","47,51,55,78,88,96"
"47","54","7185","193837","saṁvāre","47,55,57,80,90"
"47","54","7185","193838","sone","47,51,55,82"
"47","55","7186","193841","ūpara","84"
"47","55","7186","193842","pāla","33,52,74,78"
"47","55","7186","193843","cahūṁ","98"
"47","55","7186","193844","disi","33,46,74,78"
"47","55","7186","193845","aṃbrita","47,51,74,78"
"47","55","7186","193846","phara","47,51,55,78"
"47","55","7186","193847","saba","47,51,55,82"
"47","55","7186","193848","rūkha","47,51,55,78"
"47","55","7186","193849","dekhi","80"
"47","55","7186","193850","rūpa","47,51,74,78"
"47","55","7186","193851","saravara","47,51,74,78,89,96"
"47","55","7186","193852","kara","36,84"
"47","55","7186","193853","gai","33,57,74,80"
"47","55","7186","193854","piāsa","33,51,74,78"
"47","55","7186","193855","au","102"
"47","55","7186","193856","bhūkha","33,51,74,78"
"47","56","7187","193859","pāni","47,51,74,78,89,96,97"
"47","56","7187","193860","bharai","41,52,80"
"47","56","7187","193861","āvahiṃ","3,55,60,80,90"
"47","56","7187","193862","panihārī","33,51,55,78,88,91"
"47","56","7187","193863","rūpa","47,51,74,82"
"47","56","7187","193864","sarūpa","47,51,74,82"
"47","56","7187","193865","paduminī","33,51,55,78,88,91"
"47","56","7187","193866","nārīṃ","33,51,55,78,88,91"
"47","57","7188","193869","paduma","47,51,74,78"
"47","57","7188","193870","gaṃdha","47,51,74,78"
"47","57","7188","193871","tenha","52,55,79"
"47","57","7188","193872","aṃga","47,51,55,78"
"47","57","7188","193873","basāhīṃ","3,55,60,80,90"
"47","57","7188","193874","bhaṁvara","47,51,74,78,88,91"
"47","57","7188","193875","lāgi","80"
"47","57","7188","193876","tenha","52,55,79"
"47","57","7188","193877","saṃga","83"
"47","57","7188","193878","phirāhīṃ","3,55,60,80,90"
"47","58","7189","193881","laṃka","47,51,74,78"
"47","58","7189","193882","siṃghinī","33,51,74,78"
"47","58","7189","193883","sāṁraga","47,51,74,78"
"47","58","7189","193884","nainī","78"
"47","58","7189","193885","haṃsagāminī","33,51,74,82"
"47","58","7189","193886","kokila","47,51,74,78"
"47","58","7189","193887","bainī","33,51,74,78"
"47","59","7190","193890","āvahiṃ","3,55,60,80,90"
"47","59","7190","193892","so","103"
"47","59","7190","193893","pāṁtihi","33,52,74,78"
"47","59","7190","193894","pāṁtī","33,51,74,78"
"47","59","7190","193895","gavana","47,51,74,78"
"47","59","7190","193896","sohāi","3,60,74,80"
"47","59","7190","193897","so","103"
"47","59","7190","193898","bhāṁtihi","33,52,74,78"
"47","59","7190","193899","bhāṁṃtī","33,51,74,78"
"47","60","7191","193902","kesa","47,51,55,78,88,95"
"47","60","7191","193903","meghāvari","33,51,74"
"47","60","7191","193904","sira","47,51,74,78"
"47","60","7191","193905","tā","84"
"47","60","7191","193906","pāīṃ","33,52,55,78"
"47","60","7191","193907","camakahiṃ","3,55,60,80,90"
"47","60","7191","193908","dasana","47,51,55,78,88,91"
"47","60","7191","193909","bīju","47,51,74,78"
"47","60","7191","193910","kī nāīṃ","83"
"47","61","7192","193914","kanaka","47,51,55,82,88,91"
"47","61","7192","193915","kalasa","47,51,55,78,88,91"
"47","61","7192","193916","mukha","47,52,74,78"
"47","61","7192","193917","caṃda","47,51,74,78,88,91"
"47","61","7192","193918","dipāhīṃ","3,55,60,80"
"47","61","7192","193919","rahasa","47,52,74,78,82"
"47","61","7192","193920","koḍa","47,52,74,78"
"47","61","7192","193921","soṃ","84"
"47","61","7192","193922","āvahiṃ","3,55,60,80,90"
"47","61","7192","193923","jāhīṃ","3,55,60,80,90"
"47","62","7193","193926","jāsauṃ","83"
"47","62","7193","193927","vai","3,51,55,79,87"
"47","62","7193","193928","herahiṃ","3,55,60,80,90"
"47","62","7193","193929","cakha","47,51,55,78"
"47","62","7193","193930","nārīṃ","33,52,55,78"
"47","62","7193","193931","bāṁka","47,51,55,82"
